PolicyNum,Year,Premium,Deduct,BCcov,Freq,Fire5,NoClaimCredit,EntityType,AlarmCredit,BCClaim
160806,2009,1249,500.0,1622088.0,0,0,1,1,1,0.0
160806,2010,1272,500.0,1590306.0,0,0,1,1,1,0.0
160807,2006,860,500.0,661918.0,0,0,0,1,1,0.0
160807,2007,804,500.0,692913.0,0,0,0,1,1,0.0
160807,2008,794,500.0,728313.0,0,0,1,1,1,0.0
160808,2006,4252,500.0,6072869.0,0,0,0,1,1,0.0
160808,2007,4472,500.0,6388340.0,1,0,0,1,1,2309.57
160808,2008,4682,500.0,6688906.0,0,0,0,1,1,0.0
160808,2009,4743,500.0,6975000.0,0,0,0,1,1,0.0
160808,2010,4549,500.0,6891290.0,0,0,1,1,2,0.0
160811,2006,8248,500.0,14471863.0,1,1,0,1,4,6651.0
160811,2007,8864,500.0,15284773.0,3,1,0,1,4,20086.88
160811,2008,9108,500.0,16261877.0,2,1,0,1,4,3049.79
160811,2009,6039,5000.0,17254799.0,0,1,0,1,4,0.0
160811,2010,6083,5000.0,16439321.0,1,1,0,1,4,1000.0
160814,2006,1008,1000.0,988050.0,0,1,0,1,1,0.0
160814,2007,1021,1000.0,1041838.0,0,1,0,1,1,0.0
160814,2008,1028,1000.0,1093445.0,0,1,1,1,1,0.0
160814,2009,860,1000.0,1147584.0,0,1,1,1,1,0.0
160814,2010,837,1000.0,1115538.0,0,1,1,1,1,0.0
160815,2006,5283,500.0,9604705.0,0,0,0,1,1,0.0
160815,2007,5350,500.0,10289069.0,0,0,0,1,4,0.0
160815,2008,5523,500.0,10830202.0,0,0,1,1,4,0.0
160815,2009,5665,500.0,11328686.0,0,0,1,1,4,0.0
160815,2010,5128,500.0,11923506.0,0,0,1,1,4,0.0
160816,2006,339,500.0,418416.0,0,1,0,1,1,0.0
160816,2007,349,500.0,441176.0,0,1,0,1,1,0.0
160816,2008,436,500.0,559096.0,0,1,1,1,1,0.0
160816,2009,413,500.0,572400.0,0,1,1,1,1,0.0
160816,2010,377,500.0,516437.0,0,1,1,1,1,0.0
160817,2006,1838,500.0,1767427.0,0,0,0,1,1,0.0
160817,2007,1740,500.0,1871354.0,0,0,0,1,1,0.0
160817,2008,2022,500.0,2174681.0,0,0,1,1,1,0.0
160817,2009,2803,500.0,2775252.0,0,0,1,1,2,0.0
160817,2010,2448,500.0,2719620.0,0,0,1,1,2,0.0
160818,2006,1819,500.0,2714665.0,0,0,0,1,1,0.0
160818,2007,1780,500.0,2871180.0,1,0,0,1,1,11258.16
160819,2006,1032,500.0,1199130.0,0,0,0,1,1,0.0
160819,2007,1024,500.0,1313425.0,1,0,0,1,1,80158.79
160819,2008,1008,500.0,1381486.0,0,0,0,1,1,0.0
160820,2006,5847,1000.0,11245922.0,1,0,0,1,4,2191.27
160820,2007,8840,1000.0,12109598.0,0,0,0,1,4,0.0
160820,2008,8779,1000.0,12722907.0,3,0,0,1,4,16187.45
160820,2009,9035,1000.0,13285877.0,0,0,0,1,4,0.0
160820,2010,8284,1000.0,14040139.0,0,0,0,1,4,0.0
160821,2006,1248,500.0,1300832.0,0,0,0,1,1,0.0
160821,2007,1185,500.0,1378003.0,0,0,0,1,1,0.0
160821,2008,1233,500.0,1451379.0,0,0,1,1,1,0.0
160821,2009,1278,500.0,1502303.0,0,0,1,1,1,0.0
160821,2010,1137,500.0,1476503.0,0,0,1,1,3,0.0
160822,2006,1508,500.0,1839009.0,2,0,0,1,1,2225.0
160822,2007,1580,500.0,1926267.0,0,0,0,1,1,0.0
160822,2008,1663,500.0,2028134.0,1,0,0,1,1,2787.5
160822,2009,1573,500.0,2097571.0,0,0,0,1,1,0.0
160822,2010,1615,500.0,2043797.0,0,0,0,1,1,0.0
160827,2007,2092,500.0,1673552.0,0,0,0,1,1,0.0
160828,2006,5475,500.0,6441075.0,0,1,0,1,1,0.0
160828,2007,5611,500.0,7013527.0,0,1,0,1,1,0.0
160828,2008,5565,500.0,7321244.0,1,1,1,1,2,22179.16
160828,2009,5344,500.0,7745531.0,0,1,0,1,2,0.0
160828,2010,5551,500.0,7603260.0,2,1,0,1,2,797.0
160829,2006,1337,1000.0,1995667.0,0,0,0,1,1,0.0
160829,2007,1448,1000.0,2128918.0,1,0,0,1,1,3000.0
160829,2008,1728,1000.0,2657749.0,0,0,0,1,1,0.0
160829,2009,1829,1000.0,2858933.0,0,0,0,1,1,0.0
160829,2010,2599,1000.0,3938788.0,0,0,1,1,1,0.0
160830,2006,3229,500.0,3891512.0,0,0,0,1,1,0.0
160830,2007,3136,500.0,4182385.0,0,0,0,1,1,0.0
160830,2008,3128,500.0,4405275.0,1,0,1,1,1,5177.34
160830,2009,3140,500.0,4617321.0,1,0,0,1,4,572.59
160830,2010,3219,500.0,5111386.0,0,0,0,1,4,0.0
160831,2006,5060,500.0,5499894.0,0,1,0,1,1,0.0
160831,2007,3991,500.0,4694794.0,0,1,0,1,1,0.0
160832,2006,2708,500.0,3515925.0,0,0,0,1,1,0.0
160832,2007,2644,500.0,3777086.0,0,0,0,1,4,0.0
160832,2008,2747,500.0,4098928.0,0,0,1,1,4,0.0
160832,2009,2931,500.0,4247886.0,0,0,1,1,4,0.0
160832,2010,2752,500.0,4438801.0,0,0,1,1,4,0.0
160833,2006,4170,5000.0,9697314.0,1,1,0,1,4,57986.83
160833,2007,3851,5000.0,10405400.0,0,1,0,1,4,0.0
160833,2008,3842,5000.0,10977937.0,0,1,0,1,4,0.0
160833,2009,3842,5000.0,10977937.0,0,1,1,1,4,0.0
160833,2010,3536,5000.0,12193348.0,0,1,1,1,4,0.0
160834,2006,4699,1000.0,7831604.0,0,0,0,1,1,0.0
160834,2007,4950,1000.0,8250263.0,0,0,0,1,1,0.0
160834,2008,5018,1000.0,8651379.0,0,0,1,1,1,0.0
160834,2009,4628,1000.0,9074924.0,2,0,1,1,1,2888.4
160834,2010,4916,1000.0,8938030.0,0,0,0,1,1,0.0
160837,2006,8421,1000.0,15889011.0,1,0,0,1,4,6000.0
160837,2007,8357,1000.0,17055244.0,0,0,0,1,4,0.0
160837,2008,8676,1000.0,18075296.0,1,0,0,1,4,5014.95
160837,2009,8511,1000.0,18912756.0,1,0,0,1,4,5325.0
160837,2010,7781,1000.0,19952530.0,5,0,0,1,4,8154.33
160838,2006,3393,1000.0,5562217.0,0,0,0,1,4,0.0
160838,2007,3663,1000.0,6316918.0,0,0,0,1,4,0.0
160838,2008,3656,1000.0,6646579.0,0,0,1,1,4,0.0
160838,2009,3667,1000.0,6919759.0,0,0,1,1,4,0.0
160838,2010,3459,1000.0,7360628.0,1,0,1,1,4,4000.0
160841,2006,8915,500.0,9905669.0,1,0,0,1,1,1050.0
160841,2007,8085,500.0,10499714.0,0,0,0,1,1,0.0
160841,2008,8624,500.0,11201489.0,1,0,0,1,1,857.0
160841,2009,8846,500.0,11488389.0,0,0,0,1,1,0.0
160841,2010,9158,500.0,12210618.0,0,0,0,1,2,0.0
160844,2006,5919,500.0,6166319.0,0,0,0,1,1,0.0
160844,2007,5384,500.0,6646952.0,1,0,0,1,1,4273.4
160844,2008,5425,500.0,6956117.0,0,0,0,1,1,0.0
160844,2009,5449,500.0,7264632.0,1,0,0,1,1,3858.9
160844,2010,5203,500.0,7030458.0,0,0,0,1,1,0.0
160845,2006,2435,500.0,2766429.0,0,0,0,1,1,0.0
160845,2007,2309,500.0,2960158.0,0,0,0,1,1,0.0
160845,2008,2356,500.0,3100385.0,0,0,1,1,1,0.0
160845,2009,2442,500.0,3255113.0,0,0,1,1,1,0.0
160845,2010,2130,500.0,3133821.0,1,0,1,1,1,3316.26
160846,2006,2948,5000.0,4335142.0,0,0,0,1,3,0.0
160846,2007,2614,5000.0,4584976.0,0,0,0,1,3,0.0
160846,2008,2854,5000.0,4838818.0,0,0,1,1,3,0.0
160846,2009,2746,5000.0,4992571.0,0,0,1,1,3,0.0
160846,2010,2256,5000.0,4801749.0,0,0,1,1,3,0.0
160847,2006,4626,500.0,5442451.0,0,0,0,1,1,0.0
160847,2007,4226,1000.0,5789114.0,0,0,0,1,1,0.0
160847,2008,4778,1000.0,6456308.0,0,0,1,1,1,0.0
160847,2009,4572,1000.0,6532327.0,0,0,1,1,1,0.0
160847,2010,3770,1000.0,6613449.0,0,0,1,1,3,0.0
160848,2006,2119,500.0,2140530.0,0,0,0,1,1,0.0
160848,2007,2083,500.0,2288943.0,0,0,0,1,1,0.0
160848,2008,3928,500.0,4849477.0,0,0,1,1,1,0.0
160848,2009,3961,500.0,5014278.0,0,0,1,1,1,0.0
160848,2010,3391,500.0,4914308.0,0,0,1,1,1,0.0
160850,2006,3226,500.0,3469713.0,0,1,0,1,4,0.0
160850,2007,3365,500.0,3868283.0,0,1,0,1,4,0.0
160850,2008,4177,500.0,5156164.0,0,1,1,1,4,0.0
160850,2009,4500,500.0,5294437.0,1,1,1,1,4,13725.0
160850,2010,2806,2500.0,5196375.0,0,1,0,1,4,0.0
160851,2010,2842,1000.0,3947444.0,0,0,0,1,1,0.0
160853,2006,2987,500.0,3356498.0,1,0,0,1,4,1393.36
160853,2007,3220,500.0,4075328.0,3,0,0,1,4,11702.21
160853,2008,3500,500.0,4545059.0,1,0,0,1,4,715.43
160853,2009,3687,500.0,4727713.0,0,0,0,1,4,0.0
160853,2010,3740,500.0,5053830.0,1,0,0,1,4,3398.0
160856,2006,607,500.0,660000.0,0,0,0,1,1,0.0
160856,2007,1042,500.0,1184446.0,0,0,0,1,1,0.0
160857,2006,4280,500.0,4863834.0,0,0,0,1,1,0.0
160857,2007,4344,500.0,5110801.0,0,0,0,1,1,0.0
160857,2008,4228,500.0,5792573.0,1,0,1,1,1,1244.53
160857,2009,3131,500.0,4672758.0,0,0,0,1,1,0.0
160857,2010,3248,500.0,4639794.0,2,0,0,1,1,10229.12
160858,2006,8592,1000.0,14562324.0,2,0,0,1,4,12133.54
160858,2007,9297,1000.0,15495757.0,2,0,0,1,4,6949.44
160858,2008,9581,1000.0,16240532.0,0,0,0,1,4,0.0
160859,2006,1239,500.0,1587435.0,0,0,0,1,1,0.0
160859,2007,1289,500.0,1674692.0,1,0,0,1,1,29066.0
160859,2008,1357,500.0,1761760.0,0,0,0,1,1,0.0
160859,2009,1101,1000.0,1866096.0,0,0,0,1,1,0.0
160859,2010,1155,1000.0,1863150.0,0,0,1,1,1,0.0
160860,2006,2149,500.0,1678238.0,0,0,0,1,1,0.0
160860,2007,1967,500.0,1788000.0,0,0,0,1,1,0.0
160860,2008,1231,5000.0,1430929.0,0,0,1,1,1,0.0
160860,2009,1071,5000.0,1467835.0,0,0,1,1,1,0.0
160860,2010,1204,5000.0,1433674.0,0,0,1,1,1,0.0
160862,2006,4631,500.0,6343906.0,1,0,0,1,4,1538.67
160862,2007,4488,500.0,6798702.0,0,0,0,1,4,0.0
160862,2008,4667,500.0,7179913.0,0,0,0,1,4,0.0
160863,2006,5883,500.0,7089371.0,0,0,0,1,4,0.0
160863,2007,4860,500.0,6151796.0,0,0,0,1,4,0.0
160863,2008,5071,500.0,6338057.0,0,0,1,1,4,0.0
160863,2009,4872,500.0,6767039.0,0,0,1,1,4,0.0
160863,2010,5169,500.0,6714502.0,0,0,1,1,4,0.0
160864,2006,4446,1000.0,6174889.0,0,1,0,1,1,0.0
160864,2007,4237,1000.0,6518756.0,0,1,0,1,1,0.0
160864,2008,4228,1000.0,6819052.0,0,1,1,1,1,0.0
160864,2009,4177,1000.0,7327417.0,0,1,1,1,3,0.0
160864,2010,4256,1000.0,7213347.0,0,1,1,1,3,0.0
160865,2006,4258,1000.0,9059462.0,1,0,0,1,4,2448.8
160865,2007,5780,1000.0,9633202.0,0,0,0,1,4,0.0
160865,2008,5954,1000.0,10264236.0,0,0,0,1,4,0.0
160865,2009,5702,1000.0,10758104.0,0,0,1,1,4,0.0
160865,2010,6360,1000.0,10599338.0,0,0,1,1,4,0.0
160868,2006,11144,500.0,15920714.0,1,0,0,1,4,9126.46
160868,2007,10792,500.0,17130890.0,5,0,0,1,4,11948.37
160868,2008,14642,500.0,23240622.0,1,0,0,1,4,2542.5
160868,2009,16122,500.0,25591595.0,2,0,0,1,4,4708.07
160869,2006,15152,500.0,18939198.0,0,1,0,1,1,0.0
160869,2007,14014,500.0,20308496.0,0,1,0,1,1,0.0
160869,2008,14592,500.0,21458086.0,0,1,1,1,1,0.0
160869,2009,14405,500.0,22162259.0,1,1,1,1,1,2850.0
160869,2010,14464,500.0,23329390.0,0,1,0,1,2,0.0
160870,2006,4376,500.0,4510920.0,0,0,0,1,1,0.0
160870,2007,4096,500.0,4818365.0,0,0,0,1,2,0.0
160870,2008,3548,500.0,4669062.0,0,0,1,1,2,0.0
160870,2009,3506,500.0,4869395.0,0,0,1,1,2,0.0
160870,2010,2891,1000.0,5162510.0,2,0,1,1,2,2861.17
160872,2006,1505,500.0,1690752.0,0,0,0,1,1,0.0
160872,2007,1679,500.0,2072296.0,2,0,0,1,1,9004.75
160872,2008,1581,500.0,2196247.0,1,0,0,1,1,4537.0
160872,2009,1674,500.0,2293173.0,2,0,0,1,1,7652.83
160872,2010,1542,500.0,2446947.0,2,0,0,1,1,5600.0
160873,2006,3936,500.0,3307847.0,0,0,0,1,1,0.0
160873,2007,3052,2500.0,3548802.0,0,0,0,1,1,0.0
160873,2008,3059,2500.0,3731071.0,0,0,1,1,1,0.0
160874,2006,4137,2500.0,7956323.0,0,1,0,1,4,0.0
160874,2007,4426,2500.0,8679596.0,0,1,0,1,4,0.0
160874,2008,5006,2500.0,9816488.0,0,1,1,1,4,0.0
160874,2009,4635,2500.0,10298328.0,0,1,1,1,4,0.0
160874,2010,4872,2500.0,10150217.0,0,1,1,1,4,0.0
160876,2006,10759,5000.0,17636800.0,1,0,0,1,1,3639.25
160876,2007,11950,2500.0,20253863.0,0,0,0,1,1,0.0
160876,2008,11718,2500.0,21305185.0,1,0,0,1,1,16939.74
160876,2009,17477,2500.0,30660790.0,1,0,0,1,1,63222.0
160876,2010,11600,2500.0,23673306.0,1,0,0,1,3,25089.0
160877,2006,2273,500.0,2840000.0,0,1,0,1,4,0.0
160878,2006,1498,500.0,1762452.0,0,0,0,1,1,0.0
160878,2007,1482,500.0,1898639.0,0,0,0,1,1,0.0
160878,2008,1484,500.0,1978762.0,0,0,1,1,1,0.0
160878,2009,1598,500.0,2102269.0,0,0,1,1,1,0.0
160878,2010,1530,500.0,2248569.0,0,0,1,1,1,0.0
160879,2006,2972,500.0,4071608.0,0,0,0,1,1,0.0
160879,2007,3382,500.0,4281498.0,0,0,0,1,1,0.0
160879,2008,3297,500.0,4173658.0,0,0,1,1,1,0.0
160880,2006,3403,5000.0,5080101.0,0,0,0,1,1,0.0
160880,2007,3109,5000.0,5550187.0,0,0,0,1,1,0.0
160880,2008,2719,5000.0,5665554.0,0,0,1,1,1,0.0
160880,2009,2872,5000.0,5983313.0,0,0,1,1,1,0.0
160880,2010,2499,5000.0,6248358.0,0,0,1,1,1,0.0
160881,2006,1585,500.0,1864962.0,0,0,0,1,4,0.0
160881,2007,1899,500.0,2433545.0,0,0,0,1,4,0.0
160881,2008,1773,500.0,2302173.0,0,0,1,1,4,0.0
160881,2009,1880,500.0,2409412.0,0,0,1,1,4,0.0
160883,2006,1836,500.0,1892519.0,1,0,0,1,1,1310.23
160883,2007,1764,500.0,2004430.0,0,0,0,1,1,0.0
160883,2008,1859,500.0,2111996.0,0,0,0,1,1,0.0
160883,2009,1983,500.0,2254103.0,0,0,1,1,4,0.0
160883,2010,1726,500.0,2130552.0,0,0,1,1,4,0.0
160884,2006,9280,5000.0,16872982.0,0,0,0,1,4,0.0
160884,2007,7662,5000.0,17413523.0,0,0,0,1,4,0.0
160884,2008,8042,5000.0,18703073.0,0,0,1,1,4,0.0
160884,2009,7034,5000.0,20095504.0,0,0,1,1,4,0.0
160884,2010,6421,5000.0,18884790.0,0,0,1,1,4,0.0
160885,2006,9474,500.0,11992739.0,0,0,0,1,1,0.0
160885,2007,8350,500.0,12845940.0,1,0,0,1,1,2406.57
160885,2008,8690,500.0,13579042.0,0,0,0,1,1,0.0
160885,2009,9194,500.0,14366805.0,2,0,0,1,1,9690.52
160885,2010,9304,500.0,15005770.0,1,0,0,1,1,6040.25
160886,2006,878,500.0,976139.0,0,0,0,1,1,0.0
160886,2007,651,2500.0,1017243.0,0,0,0,1,1,0.0
160886,2008,776,1000.0,1077714.0,0,0,1,1,1,0.0
160886,2009,658,1000.0,1114403.0,0,0,1,1,1,0.0
160886,2010,636,1000.0,1077960.0,0,0,1,1,1,0.0
160887,2006,13487,500.0,15326412.0,3,0,0,1,1,20886.55
160887,2007,14580,500.0,18225703.0,3,0,0,1,1,6598.96
160887,2008,14318,500.0,19349421.0,3,0,0,1,1,6345.13
160887,2009,13547,500.0,20219961.0,2,0,0,1,4,38203.99
160887,2010,14540,500.0,19386730.0,2,0,0,1,4,6916.89
160888,2006,4404,1000.0,5370992.0,0,0,0,1,1,0.0
160888,2007,4270,1000.0,6013436.0,0,0,0,1,1,0.0
160888,2008,4383,1000.0,6641645.0,0,0,1,1,1,0.0
160888,2009,3505,1000.0,6491066.0,0,0,1,1,1,0.0
160888,2010,3407,1000.0,6194842.0,2,0,1,1,1,13135.83
160889,2006,5673,1000.0,6835915.0,0,0,0,1,1,0.0
160889,2007,4411,1000.0,7232360.0,0,0,0,1,1,0.0
160889,2008,4567,1000.0,7611097.0,0,0,1,1,1,0.0
160890,2006,1250,500.0,1645955.0,0,0,0,1,1,0.0
160890,2007,3994,500.0,5253751.0,0,0,0,1,1,0.0
160890,2008,4225,500.0,5486868.0,0,0,1,1,1,0.0
160890,2009,4236,500.0,5723352.0,0,0,1,1,1,0.0
160890,2010,4352,500.0,5652397.0,4,0,1,1,1,4412.65
160891,2006,1514,2500.0,2442490.0,0,0,0,1,1,0.0
160891,2007,1506,500.0,1981866.0,1,0,0,1,1,4782.05
160891,2008,1682,500.0,2075931.0,0,0,0,1,1,0.0
160891,2009,1620,500.0,2188864.0,0,0,0,1,1,0.0
160891,2010,1668,500.0,2166239.0,0,0,1,1,1,0.0
160892,2006,2132,500.0,3331339.0,0,0,0,1,1,0.0
160892,2007,2110,500.0,3516843.0,0,0,0,1,1,0.0
160892,2008,2282,500.0,3681745.0,0,0,1,1,1,0.0
160893,2006,2845,500.0,3058803.0,0,0,0,1,4,0.0
160893,2007,3461,500.0,4119895.0,2,0,0,1,4,3424.0
160893,2008,3042,500.0,4225446.0,0,0,0,1,4,0.0
160893,2009,3041,500.0,4406903.0,2,0,0,1,4,909.99
160893,2010,2919,500.0,4632608.0,0,0,0,1,4,0.0
160894,2006,3510,500.0,4034581.0,0,1,0,1,4,0.0
160894,2007,3426,500.0,4281156.0,0,1,0,1,4,0.0
160894,2008,3881,500.0,5174538.0,0,1,1,1,4,0.0
160894,2009,3697,500.0,5357193.0,0,1,1,1,4,0.0
160894,2010,3284,500.0,5474325.0,0,1,1,1,4,0.0
160895,2006,417,1000.0,548558.0,0,1,0,1,1,0.0
160895,2007,438,1000.0,576781.0,0,1,0,1,1,0.0
160895,2008,444,1000.0,600683.0,0,1,1,1,1,0.0
160895,2009,413,1000.0,636044.0,0,1,1,1,1,0.0
160895,2010,437,1000.0,632642.0,0,1,1,1,1,0.0
160896,2006,7818,5000.0,13715067.0,0,0,0,1,4,0.0
160896,2007,6489,5000.0,15449741.0,0,0,0,1,4,0.0
160896,2008,7555,5000.0,16073097.0,0,0,1,1,4,0.0
160896,2009,7267,5000.0,16898171.0,0,0,1,1,4,0.0
160897,2006,1800,500.0,2307493.0,0,1,0,1,1,0.0
160897,2007,1701,500.0,2396910.0,0,1,0,1,1,0.0
160897,2008,1825,500.0,2569392.0,0,1,1,1,1,0.0
160897,2009,1626,500.0,2709287.0,0,1,1,1,1,0.0
160897,2010,1631,500.0,2589119.0,1,1,1,1,1,1210.24
160898,2006,5197,500.0,6838511.0,3,1,0,1,4,7890.26
160898,2007,7027,500.0,9125897.0,5,1,0,1,4,8288.01
160898,2008,6900,500.0,9583966.0,4,1,0,1,4,4010.09
160898,2009,6413,500.0,10019547.0,4,1,0,1,4,6456.61
160898,2010,7022,500.0,10030104.0,2,1,0,1,4,6699.4
160901,2006,2439,2500.0,3871274.0,1,1,0,1,1,2500.0
160901,2007,6578,2500.0,11744834.0,1,1,0,1,1,4989.0
160901,2008,7199,2500.0,12411191.0,0,1,0,1,1,0.0
160901,2009,6438,2500.0,11101056.0,0,1,0,1,1,0.0
160901,2010,3414,2500.0,6442426.0,0,1,1,1,4,0.0
160902,2006,35585,5000.0,67141794.0,3,1,0,1,4,10699.62
160902,2007,23654,25000.0,71679805.0,4,1,0,1,4,26264.91
160902,2008,25747,25000.0,75729131.0,3,1,0,1,4,7595.43
160902,2009,26016,25000.0,81301551.0,0,1,0,1,4,0.0
160902,2010,22479,25000.0,80280813.0,2,1,0,1,4,16155.0
160903,2006,1897,1000.0,2258413.0,0,0,0,1,1,0.0
160903,2007,1586,2500.0,2440064.0,0,0,0,1,1,0.0
160903,2008,1627,2500.0,2582041.0,0,0,1,1,1,0.0
160903,2009,1721,2500.0,2730229.0,0,0,1,1,1,0.0
160903,2010,1672,2500.0,2833160.0,0,0,1,1,1,0.0
160904,2006,4685,1000.0,5447459.0,1,0,0,1,1,2615.0
160904,2007,3729,2500.0,5825620.0,0,0,0,1,1,0.0
160904,2008,3375,2500.0,5533212.0,1,0,0,1,1,3982.45
160904,2009,3856,2500.0,6426098.0,0,0,0,1,1,0.0
160904,2010,3035,2500.0,6321546.0,0,0,0,1,1,0.0
160905,2006,2444,1000.0,5092524.0,1,0,0,1,1,9845.4
160905,2007,4289,500.0,8577566.0,0,0,0,1,1,0.0
160905,2008,5155,500.0,9203742.0,1,0,0,1,4,10975.0
160905,2009,5389,500.0,9621383.0,1,0,0,1,4,3178.08
160905,2010,5301,500.0,10393401.0,0,0,0,1,4,0.0
160906,2006,1258,5000.0,1429350.0,0,0,0,1,1,0.0
160906,2007,2667,5000.0,3603807.0,1,0,0,1,1,866.02
160906,2008,3409,5000.0,4261086.0,0,0,0,1,1,0.0
160906,2009,3500,5000.0,4023714.0,0,0,0,1,1,0.0
160906,2010,2507,5000.0,3742357.0,0,0,1,1,1,0.0
160907,2006,176,500.0,97000.0,0,0,0,1,1,0.0
160907,2007,344,500.0,281797.0,0,0,0,1,1,0.0
160907,2008,261,500.0,296975.0,0,0,1,1,1,0.0
160907,2009,212,500.0,308026.0,0,0,1,1,1,0.0
160907,2010,214,500.0,297424.0,0,0,1,1,1,0.0
160908,2006,2592,500.0,4320726.0,0,0,0,1,1,0.0
160909,2006,2751,500.0,2957706.0,0,0,0,1,1,0.0
160909,2007,5124,500.0,5569217.0,0,0,0,1,1,0.0
160909,2008,5130,500.0,5763568.0,1,0,1,1,1,4177.0
160909,2009,4611,500.0,6067108.0,0,0,0,1,1,0.0
160909,2010,4703,500.0,5806886.0,1,0,0,1,1,3934.07
160910,2006,829,500.0,1481799.0,0,0,0,1,1,0.0
160910,2007,872,500.0,1557062.0,0,0,0,1,1,0.0
160910,2008,743,2500.0,1650865.0,0,0,1,1,1,0.0
160910,2009,691,2500.0,1769632.0,0,0,1,1,1,0.0
160910,2010,810,2500.0,1723567.0,0,0,1,1,1,0.0
160911,2006,7263,500.0,10525892.0,0,0,0,1,1,0.0
160911,2007,5388,2500.0,11227423.0,0,0,0,1,1,0.0
160911,2008,5077,2500.0,11806920.0,0,0,1,1,1,0.0
160911,2009,5311,2500.0,12351977.0,1,0,1,1,3,21107.91
160911,2010,4814,2500.0,13011436.0,0,0,0,1,3,0.0
160912,2006,3166,500.0,3860381.0,0,0,0,1,1,0.0
160912,2007,2908,2500.0,4928665.0,0,0,0,1,1,0.0
160912,2008,2756,2500.0,5200488.0,0,0,1,1,1,0.0
160912,2009,2888,2500.0,5449231.0,1,0,1,1,1,5291.0
160912,2010,2440,2500.0,5672212.0,0,0,0,1,1,0.0
160913,2006,4200,500.0,5675433.0,0,0,0,1,1,0.0
160913,2007,4307,500.0,5900398.0,1,0,0,1,1,519588.21
160913,2008,4074,500.0,5580493.0,3,0,0,1,1,1415.5
160913,2009,4044,500.0,6221651.0,0,0,0,1,4,0.0
160913,2010,3623,1000.0,6709857.0,1,0,0,1,4,4951.0
160914,2006,4558,500.0,5559049.0,0,0,0,1,1,0.0
160914,2007,4165,500.0,5341470.0,0,0,0,1,1,0.0
160914,2008,3952,500.0,5645691.0,0,0,1,1,1,0.0
160914,2009,3776,500.0,5900719.0,0,0,1,1,1,0.0
160914,2010,3755,500.0,5776276.0,0,0,1,1,1,0.0
160915,2006,1407,500.0,1562909.0,0,0,0,1,1,0.0
160915,2007,1679,500.0,1646018.0,0,0,0,1,1,0.0
160915,2008,1762,500.0,1727378.0,0,0,1,1,1,0.0
160915,2009,1800,500.0,2142403.0,0,0,1,1,1,0.0
160915,2010,1986,500.0,2182032.0,0,0,1,1,1,0.0
160916,2006,2190,500.0,2772003.0,0,0,0,1,1,0.0
160916,2007,2305,500.0,2916677.0,0,0,0,1,1,0.0
160916,2008,2384,500.0,3055103.0,0,0,1,1,1,0.0
160916,2009,2452,500.0,3405754.0,0,0,1,1,1,0.0
160916,2010,2443,500.0,3257125.0,2,0,1,1,1,5243.0
160917,2006,6012,500.0,7243315.0,0,0,0,1,4,0.0
160917,2007,6032,500.0,8041870.0,0,0,0,1,4,0.0
160917,2008,5182,500.0,8494232.0,0,0,1,1,4,0.0
160917,2009,5782,500.0,8896246.0,0,0,1,1,4,0.0
160917,2010,5218,500.0,8696962.0,2,0,1,1,4,2431.58
160918,2006,2051,1000.0,2736452.0,0,0,0,1,1,0.0
160918,2007,2064,1000.0,2865901.0,0,0,0,1,1,0.0
160918,2008,2145,1000.0,3020620.0,0,0,1,1,1,0.0
160918,2009,1915,1000.0,3190155.0,0,0,1,1,3,0.0
160918,2010,1933,1000.0,3068579.0,3,0,1,1,3,23634.21
160919,2006,2088,1000.0,2821463.0,0,0,0,1,1,0.0
160919,2007,2135,1000.0,2964669.0,2,0,0,1,1,9152.0
160919,2008,2338,1000.0,3340253.0,0,0,0,1,1,0.0
160919,2009,2140,1000.0,3509195.0,2,0,0,1,1,2460.0
160919,2010,2218,1000.0,3465855.0,0,0,0,1,1,0.0
160920,2006,3652,1000.0,3478113.0,1,0,0,1,1,1994.25
160920,2007,3138,1000.0,3692323.0,1,0,0,1,1,2556.0
160920,2008,3263,1000.0,3884804.0,0,0,0,1,1,0.0
160920,2009,3110,1000.0,4038777.0,0,0,0,1,1,0.0
160920,2010,2518,1000.0,3934748.0,1,0,1,1,1,3875.23
160921,2006,1932,500.0,2328046.0,0,0,0,1,1,0.0
160921,2007,2057,500.0,2507617.0,1,0,0,1,1,1986.34
160921,2008,2741,500.0,3343997.0,0,0,0,1,1,0.0
160922,2006,9455,1000.0,12441163.0,0,0,0,1,4,0.0
160922,2007,8733,1000.0,13434312.0,0,0,0,1,4,0.0
160922,2008,9332,1000.0,14139056.0,0,0,1,1,4,0.0
160922,2009,8889,1000.0,15324081.0,2,0,1,1,4,3999.02
160922,2010,6675,1000.0,13087946.0,1,0,0,1,4,1730.25
160923,2006,7974,1000.0,12656734.0,0,0,0,1,1,0.0
160923,2007,7417,1000.0,13736033.0,0,0,0,1,1,0.0
160923,2008,7824,1000.0,14487523.0,0,0,1,1,1,0.0
160923,2009,7739,1000.0,15174798.0,2,0,1,1,1,28614.5
160923,2010,7027,1000.0,16341823.0,1,0,0,1,4,2348.31
160924,2006,3289,2500.0,4766924.0,0,0,0,1,1,0.0
160924,2007,2793,2500.0,4899226.0,0,0,0,1,1,0.0
160924,2008,2804,2500.0,5290769.0,0,0,1,1,1,0.0
160925,2006,3608,1000.0,3921337.0,0,1,0,1,4,0.0
